fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality
 6,40;0,320;0,23;16,20;0,055; 36,0;176,0;0,998600;3,26;0,54; 9,100000;5
 6,70;0,240;0,32; 9,00;0,023; 20,0;109,0;0,992620;3,34;0,35;12,600000;6
 6,40;0,320;0,23;16,20;0,055; 36,0;176,0;0,998600;3,26;0,54; 9,100000;5
 7,10;0,390;0,79; 1,40;0,194; 23,0; 90,0;0,992120;3,17;0,46;10,500000;6
 8,20;0,310;0,43; 7,00;0,047; 18,0; 87,0;0,996280;3,23;0,64;10,600000;5
 6,70;0,240;0,32; 9,00;0,023; 20,0;109,0;0,992620;3,34;0,35;12,600000;6
 5,90;0,170;0,29; 3,10;0,030; 32,0;123,0;0,989130;3,41;0,33;13,700000;7
 5,90;0,200;0,23; 1,50;0,037; 38,0; 93,0;0,990210;3,36;0,49;12,000000;6
 6,60;0,320;0,26; 4,60;0,031; 26,0;120,0;0,991980;3,40;0,73;12,500000;7
 5,90;0,120;0,27; 4,80;0,030; 40,0;110,0;0,992260;3,55;0,68;12,100000;6
 5,90;0,180;0,29; 4,60;0,032; 68,0;137,0;0,991590;3,21;0,38;11,300000;6
 5,90;0,200;0,23; 1,50;0,037; 38,0; 93,0;0,990210;3,36;0,49;12,000000;6
 5,40;0,170;0,27; 2,70;0,049; 28,0;104,0;0,992240;3,46;0,55;10,300000;6
 6,10;0,210;0,30; 6,30;0,039; 47,0;136,0;0,990680;3,27;0,31;12,700000;6
 7,30;0,250;0,26; 7,20;0,048; 52,0;207,0;0,995870;3,12;0,37; 9,200000;5
 7,30;0,250;0,26; 7,20;0,048; 52,0;207,0;0,995870;3,12;0,37; 9,200000;5
 6,20;0,220;0,30;12,40;0,054;108,0;152,0;0,997280;3,10;0,47; 9,500000;6
 6,50;0,270;0,19; 6,60;0,045; 98,0;175,0;0,993640;3,16;0,34;10,100000;6
 6,50;0,270;0,19; 6,60;0,045; 98,0;175,0;0,993640;3,16;0,34;10,100000;6
 6,60;0,390;0,22; 4,00;0,038; 17,0; 98,0;0,990180;3,25;0,53;13,000000;7
 6,00;0,310;0,38; 4,80;0,040; 41,0;101,0;0,989680;3,24;0,56;13,100000;6
 8,40;0,230;0,32; 1,30;0,048; 59,0;113,0;0,991780;3,10;0,55;11,000000;6
 7,30;0,250;0,26; 7,20;0,048; 52,0;207,0;0,995870;3,12;0,37; 9,200000;5
 6,00;0,220;0,25;11,10;0,056;112,0;177,0;0,996100;3,08;0,36; 9,400000;6
 6,20;0,220;0,30;12,40;0,054;108,0;152,0;0,997280;3,10;0,47; 9,500000;6
 6,10;0,230;0,27; 9,80;0,055; 74,0;134,0;0,995340;3,16;0,40;10,200000;6
 6,50;0,270;0,19; 6,60;0,045; 98,0;175,0;0,993640;3,16;0,34;10,100000;6
 7,30;0,360;0,54;13,30;0,054; 63,0;193,0;0,998640;3,06;0,49; 8,600000;4
 7,60;0,370;0,51;11,70;0,094; 58,0;181,0;0,997760;2,91;0,51; 9,000000;5
 6,70;0,260;0,51; 8,00;0,062; 50,0;194,0;0,995450;3,13;0,50; 9,600000;5
 7,40;0,220;0,27; 1,60;0,057; 45,0; 98,0;0,992990;3,29;0,44; 9,900000;7
 6,10;0,220;0,28;16,55;0,059; 54,0;135,0;0,996650;3,20;0,38;10,500000;5
 7,10;0,280;0,31; 1,50;0,053; 20,0; 98,0;0,990690;3,15;0,50;11,400000;5
 6,50;0,350;0,31;10,20;0,069; 58,0;170,0;0,996920;3,18;0,49; 9,400000;5
 6,80;0,730;0,20; 6,60;0,054; 25,0; 65,0;0,993240;3,12;0,28;11,100000;4
 6,00;0,280;0,24;17,80;0,047; 42,0;111,0;0,998960;3,10;0,45; 8,900000;6
 6,00;0,280;0,24;17,80;0,047; 42,0;111,0;0,998960;3,10;0,45; 8,900000;6
 7,10;0,200;0,37; 1,50;0,049; 28,0;129,0;0,992260;3,15;0,52;10,800000;5
 6,80;0,330;0,31; 7,40;0,045; 34,0;143,0;0,992260;3,06;0,55;12,200000;6
 6,00;0,280;0,24;17,80;0,047; 42,0;111,0;0,998960;3,10;0,45; 8,900000;6
 7,20;0,240;0,36; 2,00;0,029; 21,0; 63,0;0,990760;3,13;0,63;12,500000;6
 6,80;0,330;0,31; 7,40;0,045; 34,0;143,0;0,992260;3,06;0,55;12,200000;6
 7,20;0,240;0,36; 2,00;0,029; 21,0; 63,0;0,990760;3,13;0,63;12,500000;6
 6,00;0,280;0,24;17,80;0,047; 42,0;111,0;0,998960;3,10;0,45; 8,900000;6
 6,20;0,270;0,26;12,10;0,046; 43,0;127,0;0,995100;3,16;0,37;10,800000;6
 6,40;0,380;0,26; 8,20;0,043; 28,0; 98,0;0,992340;2,99;0,31;11,400000;6
 7,10;0,200;0,37; 1,50;0,049; 28,0;129,0;0,992260;3,15;0,52;10,800000;5
 6,00;0,210;0,30; 8,70;0,036; 47,0;127,0;0,993680;3,18;0,39;10,600000;5
 7,00;0,340;0,10; 3,50;0,044; 17,0; 63,0;0,993700;3,01;0,39; 9,200000;5
 5,90;0,435;0,16; 6,40;0,031; 21,0;134,0;0,991510;3,24;0,46;12,200000;6
 7,00;0,250;0,33; 2,10;0,021; 17,0; 76,0;0,990210;3,26;0,45;12,300000;6
 6,70;0,260;0,29; 7,70;0,038; 40,0;179,0;0,994790;3,23;0,56;10,400000;6
 7,00;0,240;0,30;12,30;0,035; 72,0;172,0;0,995400;2,99;0,57;10,400000;6
 8,50;0,230;0,34; 1,30;0,035; 54,0;110,0;0,991760;3,07;0,55;11,000000;7
 6,00;0,210;0,30; 8,70;0,036; 47,0;127,0;0,993680;3,18;0,39;10,600000;5
 7,00;0,340;0,10; 3,50;0,044; 17,0; 63,0;0,993700;3,01;0,39; 9,200000;5
 4,80;0,650;0,12; 1,10;0,013;  4,0; 10,0;0,992460;3,32;0,36;13,500000;4
 6,10;0,220;0,38; 2,80;0,144; 12,0; 65,0;0,990800;2,95;0,64;11,400000;6
 5,80;0,270;0,26; 3,50;0,071; 26,0; 69,0;0,989940;3,10;0,38;11,500000;6
 5,00;0,455;0,18; 1,90;0,036; 33,0;106,0;0,987460;3,21;0,83;14,000000;7
 6,50;0,330;0,30; 3,80;0,036; 34,0; 88,0;0,990280;3,25;0,63;12,500000;7
 6,50;0,330;0,30; 3,80;0,036; 34,0; 88,0;0,990280;3,25;0,63;12,500000;7
 6,70;0,310;0,30; 2,40;0,038; 30,0; 83,0;0,988670;3,09;0,36;12,800000;7
 6,20;0,390;0,24; 4,80;0,037; 45,0;138,0;0,991740;3,23;0,43;11,200000;7
 6,20;0,390;0,24; 4,80;0,037; 45,0;138,0;0,991740;3,23;0,43;11,200000;7
 7,10;0,370;0,30; 6,20;0,040; 49,0;139,0;0,990210;3,17;0,27;13,600000;6
 7,20;0,230;0,82; 1,30;0,149; 70,0;109,0;0,993040;2,93;0,42; 9,200000;6
 6,50;0,330;0,30; 3,80;0,036; 34,0; 88,0;0,990280;3,25;0,63;12,500000;7
 7,20;0,250;0,32; 1,50;0,054; 24,0;105,0;0,991540;3,17;0,48;11,100000;6
 6,20;0,390;0,24; 4,80;0,037; 45,0;138,0;0,991740;3,23;0,43;11,200000;7
 4,70;0,455;0,18; 1,90;0,036; 33,0;106,0;0,987460;3,21;0,83;14,000000;7
 7,10;0,370;0,30; 6,20;0,040; 49,0;139,0;0,990210;3,17;0,27;13,600000;6
 6,20;0,280;0,51; 7,90;0,056; 49,0;206,0;0,995600;3,18;0,52; 9,400000;5
 6,40;0,350;0,28; 1,60;0,037; 31,0;113,0;0,987790;3,12;0,40;14,200000;7
 6,60;0,310;0,28; 1,40;0,035; 28,0;107,0;0,988360;3,00;0,40;13,200000;6
 7,40;0,250;0,37; 2,60;0,050; 24,0;132,0;0,991380;3,04;0,53;11,200000;6
 7,30;0,360;0,34;14,80;0,057; 46,0;173,0;0,997510;3,14;0,57;10,200000;5
 6,70;0,310;0,30; 2,40;0,038; 30,0; 83,0;0,988670;3,09;0,36;12,800000;7
 8,60;0,310;0,30; 0,90;0,045; 16,0;109,0;0,992490;2,95;0,39;10,100000;5
 8,60;0,310;0,30; 0,90;0,045; 16,0;109,0;0,992490;2,95;0,39;10,100000;5
 8,60;0,220;0,33; 1,20;0,031; 38,0; 95,0;0,992390;2,83;0,31;10,300000;5
 6,90;0,140;0,29; 9,90;0,056; 30,0; 91,0;0,995120;3,19;0,33; 9,900000;6
 6,50;0,220;0,31; 3,90;0,046; 17,0;106,0;0,990980;3,15;0,31;11,500000;5
 6,60;0,320;0,47;15,60;0,063; 27,0;173,0;0,998720;3,18;0,56; 9,000000;5
 6,60;0,320;0,47;15,60;0,063; 27,0;173,0;0,998720;3,18;0,56; 9,000000;5
 6,10;0,280;0,26; 1,50;0,030; 25,0;101,0;0,988940;3,03;0,41;12,100000;6
 6,20;0,300;0,28; 1,60;0,036; 28,0;106,0;0,988245;3,14;0,41;13,300000;6
 6,90;0,220;0,28; 7,80;0,050; 43,0;116,0;0,993260;3,22;0,60;11,500000;8
 8,70;0,310;0,21; 5,60;0,039; 28,0; 67,0;0,993280;2,96;0,52;11,000000;4
 7,30;0,270;0,30; 1,30;0,040; 26,0; 84,0;0,992220;3,28;0,53;10,700000;6
 7,00;0,460;0,20;16,70;0,046; 50,0;184,0;0,998980;3,08;0,56; 9,400000;5
 5,70;0,230;0,25; 7,95;0,042; 16,0;108,0;0,994860;3,44;0,61;10,300000;6
 6,50;0,360;0,36; 6,70;0,185; 51,5;151,0;0,995280;3,17;0,42; 9,300000;5
 8,20;0,180;0,38; 1,10;0,040; 41,0; 92,0;0,990620;2,88;0,60;12,000000;6
 6,20;0,270;0,32; 6,30;0,048; 47,0;159,0;0,992820;3,21;0,60;11,000000;6
 6,90;0,400;0,37; 8,90;0,053; 36,0;148,0;0,996000;3,16;0,50; 9,300000;5
 4,90;0,345;0,34; 1,00;0,068; 32,0;143,0;0,991380;3,24;0,40;10,100000;5
 7,20;0,230;0,39; 1,50;0,053; 26,0;106,0;0,991660;3,18;0,47;11,100000;6
 6,40;0,200;0,15; 6,60;0,046; 26,0;113,0;0,994080;2,99;0,58; 9,900000;6
 6,10;0,270;0,32; 6,20;0,048; 47,0;161,0;0,992810;3,22;0,60;11,000000;6
 6,20;0,270;0,32; 6,30;0,048; 47,0;159,0;0,992820;3,21;0,60;11,000000;6
 6,00;0,300;0,33; 2,10;0,042; 31,0;127,0;0,989640;3,32;0,42;12,500000;6
 6,10;0,300;0,32; 2,20;0,042; 41,0;142,0;0,989520;3,31;0,44;12,700000;7
 5,70;0,140;0,30; 5,40;0,045; 26,0;105,0;0,994690;3,32;0,45; 9,300000;5
 6,90;0,400;0,37; 8,90;0,053; 36,0;148,0;0,996000;3,16;0,50; 9,300000;5
 4,90;0,345;0,34; 1,00;0,068; 32,0;143,0;0,991380;3,24;0,40;10,100000;5
 6,30;0,330;0,20;17,90;0,066; 36,0;161,0;0,999100;3,14;0,51; 8,800000;5
 7,00;0,160;0,30; 2,60;0,043; 34,0; 90,0;0,990470;2,88;0,47;11,200000;6
 8,40;0,220;0,30; 1,30;0,038; 45,0;122,0;0,991780;3,13;0,54;10,800000;7
 6,30;0,330;0,20;17,90;0,066; 36,0;161,0;0,999100;3,14;0,51; 8,800000;5
 7,00;0,160;0,30; 2,60;0,043; 34,0; 90,0;0,990470;2,88;0,47;11,200000;6
 5,40;0,240;0,18; 2,30;0,050; 22,0;145,0;0,992070;3,24;0,46;10,300000;5
 7,70;0,310;0,36; 4,30;0,026; 15,0; 87,0;0,991520;3,11;0,48;12,000000;5
 5,60;0,185;0,19; 7,10;0,048; 36,0;110,0;0,994380;3,26;0,41; 9,500000;6
 5,60;0,185;0,19; 7,10;0,048; 36,0;110,0;0,994380;3,26;0,41; 9,500000;6
 6,60;0,430;0,24;11,90;0,040; 54,0;159,0;0,996220;3,14;0,54; 9,800000;6
 7,60;0,390;0,46;11,70;0,084; 55,0;170,0;0,997730;2,91;0,51; 9,000000;5
 7,20;0,580;0,27; 5,80;0,032; 40,0;118,0;0,990880;3,17;0,53;13,000000;7
 6,00;0,340;0,32; 3,80;0,044; 13,0;116,0;0,991080;3,39;0,44;11,800000;7
 7,50;0,350;0,48;12,40;0,056; 61,0;176,5;0,998030;2,97;0,52; 8,800000;5
 7,30;0,380;0,23; 6,50;0,050; 18,0;102,0;0,993040;3,10;0,55;11,200000;4
 5,40;0,185;0,19; 7,10;0,048; 36,0;110,0;0,994380;3,26;0,41; 9,500000;6
 6,30;0,270;0,51; 7,60;0,049; 35,0;200,0;0,995480;3,16;0,54; 9,400000;4
 6,50;0,290;0,52; 7,90;0,049; 35,0;192,0;0,995510;3,16;0,51; 9,500000;6
 6,40;0,170;0,30; 2,80;0,034; 33,0;125,0;0,991520;3,03;0,49;10,400000;6
 6,70;0,180;0,31;10,60;0,035; 42,0;143,0;0,995720;3,08;0,49; 9,800000;7
 6,40;0,170;0,30; 2,80;0,034; 33,0;125,0;0,991520;3,03;0,49;10,400000;6
 6,80;0,370;0,67; 1,50;0,175; 16,0; 98,0;0,992440;3,06;0,56;10,300000;6
 6,30;0,270;0,51; 7,60;0,049; 35,0;200,0;0,995480;3,16;0,54; 9,400000;4
 6,50;0,290;0,52; 7,90;0,049; 35,0;192,0;0,995510;3,16;0,51; 9,500000;6
 6,10;0,240;0,26; 1,70;0,033; 61,0;134,0;0,990300;3,19;0,81;11,900000;7
 7,00;0,320;0,29; 7,60;0,025; 35,0;124,0;0,991620;3,15;0,65;12,800000;7
 6,90;0,270;0,25; 7,50;0,030; 18,0;117,0;0,991160;3,09;0,38;13,000000;6
 6,50;0,290;0,53; 1,70;0,040; 41,0;192,0;0,992200;3,26;0,59;10,400000;7
 6,50;0,290;0,52; 1,70;0,034; 41,0;193,0;0,992230;3,25;0,59;10,400000;6
 6,10;0,220;0,25;12,10;0,035; 54,0;135,0;0,994810;3,21;0,40;10,700000;5
 6,30;0,220;0,27; 4,50;0,036; 81,0;157,0;0,992800;3,05;0,76;10,700000;7
 6,10;0,240;0,26; 1,70;0,033; 61,0;134,0;0,990300;3,19;0,81;11,900000;7
 5,60;0,230;0,25; 8,00;0,043; 31,0;101,0;0,994290;3,19;0,42;10,400000;6
 7,00;0,320;0,29; 7,60;0,025; 35,0;124,0;0,991620;3,15;0,65;12,800000;7
 6,80;0,110;0,27; 8,60;0,044; 45,0;104,0;0,994540;3,20;0,37; 9,900000;6
 6,80;0,110;0,27; 8,60;0,044; 45,0;104,0;0,994540;3,20;0,37; 9,900000;6
 7,30;0,230;0,41;14,60;0,048; 73,0;223,0;0,998630;3,16;0,71; 9,400000;6
 6,10;0,200;0,17; 1,60;0,048; 46,0;129,0;0,991000;3,30;0,43;11,400000;6
 6,80;0,110;0,27; 8,60;0,044; 45,0;104,0;0,994540;3,20;0,37; 9,900000;6
 7,30;0,230;0,41;14,60;0,048; 73,0;223,0;0,998630;3,16;0,71; 9,400000;6
 6,90;0,200;0,41; 1,10;0,060; 36,0;104,0;0,993170;2,99;0,39; 9,200000;5
 6,70;0,190;0,32; 3,70;0,041; 26,0; 76,0;0,991730;2,90;0,57;10,500000;7
 6,70;0,280;0,34; 8,90;0,048; 32,0;111,0;0,994550;3,25;0,54;11,000000;7
 6,70;0,280;0,34; 8,90;0,048; 32,0;111,0;0,994550;3,25;0,54;11,000000;7
 8,00;0,370;0,31; 4,70;0,038;  3,0;127,0;0,991860;2,90;0,72;12,100000;5
 6,70;0,280;0,34; 8,90;0,048; 32,0;111,0;0,994550;3,25;0,54;11,000000;7
 6,00;0,260;0,29; 3,10;0,041; 37,0;144,0;0,989440;3,22;0,39;12,800000;7
 6,40;0,240;0,49; 5,80;0,053; 25,0;120,0;0,994200;3,01;0,98;10,500000;6
 6,40;0,240;0,49; 5,80;0,053; 25,0;120,0;0,994200;3,01;0,98;10,500000;6
 6,40;0,240;0,49; 5,80;0,053; 25,0;120,0;0,994200;3,01;0,98;10,500000;6
 6,40;0,250;0,57; 1,00;0,062; 21,0;122,0;0,992380;3,00;0,40; 9,500000;5
 6,10;0,250;0,48;15,80;0,052; 25,0; 94,0;0,997820;3,07;0,45; 9,200000;6
 6,80;0,140;0,35; 1,50;0,047; 40,0;117,0;0,991110;3,07;0,72;11,100000;6
 6,50;0,380;0,26; 5,20;0,042; 33,0;112,0;0,990670;3,06;0,50;12,300000;7
 6,80;0,140;0,35; 1,50;0,047; 40,0;117,0;0,991110;3,07;0,72;11,100000;6
 5,40;0,150;0,32; 2,50;0,037; 10,0; 51,0;0,988780;3,04;0,58;12,600000;6
 6,40;0,250;0,57; 1,00;0,062; 21,0;122,0;0,992380;3,00;0,40; 9,500000;5
 6,10;0,250;0,48;15,80;0,052; 25,0; 94,0;0,997820;3,07;0,45; 9,200000;6
 6,80;0,220;0,32; 5,90;0,054; 40,0;152,0;0,993800;3,20;0,57;10,800000;6
 7,20;0,210;0,29; 3,10;0,044; 39,0;122,0;0,991430;3,00;0,60;11,300000;6
 6,00;0,260;0,29; 3,10;0,041; 37,0;144,0;0,989440;3,22;0,39;12,800000;7
 6,40;0,240;0,49; 5,80;0,053; 25,0;120,0;0,994200;3,01;0,98;10,500000;6
 6,50;0,460;0,24;11,50;0,051; 56,0;171,0;0,995880;3,08;0,56; 9,800000;6
 6,50;0,180;0,48;18,00;0,054; 56,0;183,0;1,000380;2,98;0,61; 8,500000;6
 6,20;0,320;0,12; 4,80;0,054;  6,0; 97,0;0,994240;3,16;0,50; 9,300000;5
 7,20;0,400;0,24; 8,50;0,055; 45,0;151,0;0,996260;3,20;0,52; 9,200000;5
 5,90;0,230;0,24; 1,60;0,037; 32,0;115,0;0,990760;3,21;0,51;11,400000;6
 6,40;0,180;0,48;18,00;0,054; 56,0;183,0;1,000380;2,98;0,61; 8,500000;6
 6,20;0,320;0,12; 4,80;0,054;  6,0; 97,0;0,994240;3,16;0,50; 9,300000;5
 6,40;0,370;0,12; 5,90;0,056;  6,0; 91,0;0,995360;3,06;0,46; 8,400000;4
 7,00;0,230;0,42; 1,10;0,062; 35,0;100,0;0,993180;3,04;0,40; 9,200000;5
 7,20;0,400;0,24; 8,50;0,055; 45,0;151,0;0,996260;3,20;0,52; 9,200000;5
 7,60;0,190;0,37;13,10;0,033; 52,0;151,0;0,997260;3,18;0,79;10,400000;6
 6,00;0,280;0,27; 4,10;0,046; 50,0;147,0;0,991260;3,27;0,56;11,600000;6
 6,20;0,320;0,45; 2,90;0,029; 37,0; 94,0;0,989980;3,25;0,60;12,400000;6
 7,60;0,190;0,37;13,10;0,033; 52,0;151,0;0,997260;3,18;0,79;10,400000;6
 6,40;0,260;0,26; 1,10;0,052; 22,0;176,0;0,993040;3,09;0,54; 9,300000;5
 5,90;0,250;0,27; 1,50;0,029; 37,0; 81,0;0,989200;3,20;0,46;12,200000;6
 6,10;0,280;0,30; 7,75;0,031; 33,0;139,0;0,992960;3,22;0,46;11,000000;6
 6,90;0,190;0,38; 1,15;0,023; 30,0;105,0;0,990470;3,11;0,38;11,400000;5
 6,40;0,290;0,57; 1,00;0,060; 15,0;120,0;0,992400;3,06;0,41; 9,500000;5
 6,80;0,270;0,22;17,80;0,034; 16,0;116,0;0,998900;3,07;0,53; 9,200000;5
 7,50;0,260;0,38; 5,70;0,021; 23,0;125,0;0,993380;3,13;0,62;11,100000;6
 6,80;0,270;0,22;17,80;0,034; 16,0;116,0;0,998900;3,07;0,53; 9,200000;5
 6,40;0,200;0,22; 7,40;0,032; 53,0;172,0;0,994040;3,24;0,58;11,000000;6
 7,30;0,330;0,22; 1,40;0,041; 40,0;177,0;0,992870;3,14;0,48; 9,900000;5
 7,30;0,340;0,22; 1,40;0,044; 43,0;176,0;0,992860;3,14;0,46; 9,900000;5
 6,40;0,290;0,57; 1,00;0,060; 15,0;120,0;0,992400;3,06;0,41; 9,500000;5
 6,10;1,100;0,16; 4,40;0,033;  8,0;109,0;0,990580;3,35;0,47;12,400000;4
 6,30;0,240;0,29; 1,60;0,052; 48,0;185,0;0,993400;3,21;0,50; 9,400000;5
 6,20;0,240;0,22; 7,90;0,053; 45,0;149,0;0,995450;3,23;0,52; 9,300000;5
 7,40;0,160;0,27;15,50;0,050; 25,0;135,0;0,998400;2,90;0,43; 8,700000;7
 7,40;0,160;0,27;15,50;0,050; 25,0;135,0;0,998400;2,90;0,43; 8,700000;7
 7,40;0,160;0,27;15,50;0,050; 25,0;135,0;0,998400;2,90;0,43; 8,700000;7
 7,40;0,160;0,27;15,50;0,050; 25,0;135,0;0,998400;2,90;0,43; 8,700000;7
 7,20;0,170;0,28;17,55;0,050; 33,0;154,0;0,999710;2,94;0,43; 9,000000;7
 6,90;0,190;0,35;13,50;0,038; 49,0;118,0;0,995460;3,00;0,63;10,700000;6
 6,90;0,190;0,35;13,50;0,038; 49,0;118,0;0,995460;3,00;0,63;10,700000;6
 6,80;0,160;0,36; 1,30;0,034; 32,0; 98,0;0,990580;3,02;0,58;11,300000;6
 7,40;0,160;0,27;15,50;0,050; 25,0;135,0;0,998400;2,90;0,43; 8,700000;7
 6,80;0,300;0,27;11,60;0,028; 22,0; 97,0;0,993140;2,96;0,38;11,700000;6
 6,20;0,240;0,22; 7,90;0,053; 45,0;149,0;0,995450;3,23;0,52; 9,300000;5
 7,40;0,160;0,27;15,50;0,050; 25,0;135,0;0,998400;2,90;0,43; 8,700000;7
 7,20;0,170;0,28;17,55;0,050; 33,0;154,0;0,999710;2,94;0,43; 9,000000;7
 6,80;0,300;0,27;11,60;0,028; 22,0; 97,0;0,993140;2,96;0,38;11,700000;6
 6,50;0,430;0,18;13,15;0,032; 25,0;131,0;0,995650;3,23;0,51;10,700000;5
 6,60;0,170;0,36; 1,90;0,036; 38,0;110,0;0,990560;3,05;0,54;11,400000;6
 6,90;0,190;0,35;13,50;0,038; 49,0;118,0;0,995460;3,00;0,63;10,700000;6
 6,80;0,160;0,36; 1,30;0,034; 32,0; 98,0;0,990580;3,02;0,58;11,300000;6
 6,40;0,410;0,01; 6,10;0,048; 20,0; 70,0;0,993620;3,19;0,42;10,000000;5
 6,40;0,410;0,01; 6,10;0,048; 20,0; 70,0;0,993620;3,19;0,42;10,000000;5
 7,40;0,360;0,32; 1,90;0,036; 27,0;119,0;0,991960;3,15;0,49;11,200000;6
 6,10;0,170;0,21; 1,90;0,090; 44,0;130,0;0,992550;3,07;0,41; 9,700000;5
 5,50;0,280;0,21; 1,60;0,032; 23,0; 85,0;0,990270;3,42;0,42;12,500000;5
 6,60;0,500;0,26;11,30;0,029; 32,0;110,0;0,993020;3,27;0,78;12,900000;8
 7,10;0,440;0,27; 8,40;0,057; 60,0;160,0;0,992570;3,16;0,36;11,800000;6
 6,90;0,380;0,28; 8,30;0,062; 22,0;166,0;0,995060;3,16;0,72;10,600000;5
 7,10;0,440;0,27; 8,40;0,057; 60,0;160,0;0,992570;3,16;0,36;11,800000;6
 6,20;0,240;0,28;12,20;0,049; 54,0;133,0;0,995200;3,19;0,37;10,700000;6
 6,10;0,280;0,27; 8,00;0,048; 41,0;162,0;0,994980;3,21;0,51; 9,900000;5
 7,60;0,260;0,32; 1,30;0,048; 23,0; 76,0;0,990300;2,96;0,46;12,000000;6
 7,50;0,160;0,38;12,70;0,043; 70,5;163,0;0,997060;3,15;0,82;10,400000;7
 6,50;0,360;0,16; 1,30;0,054; 11,0;107,0;0,993980;3,19;0,39; 8,500000;5
 6,60;0,350;0,19;10,50;0,060; 15,0; 82,0;0,995880;3,13;0,38; 9,900000;4
 5,70;0,250;0,26;12,50;0,049; 52,5;120,0;0,996910;3,08;0,45; 9,400000;6
 7,40;0,370;0,26; 9,60;0,050; 33,0;134,0;0,996080;3,13;0,46;10,400000;5
 5,70;0,250;0,21; 1,50;0,044; 21,0;108,0;0,991420;3,30;0,59;11,000000;6
 5,80;0,230;0,21; 1,50;0,044; 21,0;110,0;0,991380;3,30;0,57;11,000000;6
 5,40;0,265;0,28; 7,80;0,052; 27,0; 91,0;0,994320;3,19;0,38;10,400000;6
 5,70;0,250;0,27;10,80;0,050; 58,0;116,0;0,995920;3,10;0,50; 9,800000;6
 5,70;0,250;0,26;12,50;0,049; 52,5;106,0;0,996910;3,08;0,45; 9,400000;6
 5,90;0,230;0,28; 8,60;0,046; 37,0;142,0;0,994320;3,23;0,53;10,600000;6
 6,20;0,300;0,32; 1,20;0,052; 32,0;185,0;0,992660;3,28;0,44;10,100000;5
 6,50;0,330;0,24;14,50;0,048; 20,0; 96,0;0,994560;3,06;0,30;11,500000;8
 7,40;0,260;0,29; 3,70;0,048; 14,0; 73,0;0,991500;3,06;0,45;11,400000;6
 7,00;0,200;0,40; 1,10;0,058; 30,0; 93,0;0,993220;3,03;0,38; 9,200000;6
 6,50;0,210;0,42; 1,10;0,059; 33,0;101,0;0,992700;3,12;0,38; 9,700000;6
 7,30;0,250;0,27; 3,80;0,047; 16,0; 79,0;0,991730;3,07;0,46;11,300000;6
 6,80;0,270;0,24; 4,60;0,098; 36,0;127,0;0,994120;3,15;0,49; 9,600000;6
 6,70;0,240;0,30;10,20;0,070; 44,0;179,0;0,996660;2,86;0,46; 8,900000;6
 6,40;0,140;0,28; 7,90;0,057; 21,0; 82,0;0,994250;3,26;0,36;10,000000;6
 6,40;0,500;0,20; 2,40;0,059; 19,0;112,0;0,993140;3,18;0,40; 9,200000;6
 6,60;0,410;0,27;10,70;0,110; 20,0;103,0;0,996720;3,08;0,41; 9,000000;6
 6,40;0,250;0,28; 4,90;0,030; 29,0; 98,0;0,990240;3,09;0,58;12,800000;7
 6,60;0,410;0,27;10,70;0,110; 20,0;103,0;0,996720;3,08;0,41; 9,000000;6
 8,00;0,250;0,35; 1,10;0,054; 13,0;136,0;0,993660;3,08;0,55; 9,500000;5
 6,40;0,140;0,28; 7,90;0,057; 21,0; 82,0;0,994250;3,26;0,36;10,000000;6
 6,60;0,210;0,34; 5,60;0,046; 30,0;140,0;0,992990;3,22;0,38;11,000000;5
 6,40;0,500;0,20; 2,40;0,059; 19,0;112,0;0,993140;3,18;0,40; 9,200000;6
 6,30;0,290;0,23;14,20;0,037; 24,0; 99,0;0,995280;3,08;0,38;10,600000;6
 6,90;0,370;0,23; 9,50;0,057; 54,0;166,0;0,995680;3,23;0,42;10,000000;5
 6,90;0,370;0,23; 9,50;0,057; 54,0;166,0;0,995680;3,23;0,42;10,000000;5
 5,70;0,310;0,28; 4,10;0,030; 22,0; 86,0;0,990620;3,31;0,38;11,700000;7
 6,90;0,450;0,27; 4,70;0,035; 17,0; 80,0;0,990580;3,12;0,36;12,500000;7
 6,90;0,300;0,45; 1,40;0,039; 36,0;122,0;0,990590;3,07;0,47;11,100000;7
 5,30;0,230;0,56; 0,90;0,041; 46,0;141,0;0,991190;3,16;0,62; 9,700000;5
 6,80;0,300;0,26;20,30;0,037; 45,0;150,0;0,997270;3,04;0,38;12,300000;6
 6,70;0,280;0,42; 3,50;0,035; 43,0;105,0;0,990210;3,18;0,38;12,200000;6
 5,00;0,255;0,22; 2,70;0,043; 46,0;153,0;0,992380;3,75;0,76;11,300000;6
 7,60;0,400;0,27; 1,20;0,053; 23,0;193,0;0,991640;3,22;0,38;11,600000;5
 5,50;0,210;0,25; 1,20;0,040; 18,0; 75,0;0,990060;3,31;0,56;11,300000;6
 6,00;0,200;0,25; 2,00;0,041; 30,0; 95,0;0,990780;3,27;0,56;11,100000;6
 6,10;0,170;0,29; 1,10;0,041; 32,0; 92,0;0,990360;3,26;0,57;11,200000;6
 7,50;0,210;0,29; 1,50;0,046; 35,0;107,0;0,991230;3,15;0,45;11,300000;6
 7,30;0,260;0,32; 1,20;0,041; 29,0; 94,0;0,989780;3,07;0,45;12,000000;6
